tiempo,muestra_id,etiqueta,MQ2,MQ4,MQ135,MQ3,MQ7,MQ9,temp,humedad
48,bio_oil_PE_032,bio_oil_PE,457.45,317.61,498.8,528.15,174.04,298.63,22.65,59.46
49,bio_oil_PE_032,bio_oil_PE,451.8,320.67,499.92,526.1,177.28,305.29,22.62,59.15
50,bio_oil_PE_032,bio_oil_PE,458.07,315.48,503.37,528.58,184.75,302.26,22.95,58.92
51,bio_oil_PE_032,bio_oil_PE,457.74,318.78,499.15,535.19,179.4,306.01,22.82,58.93
52,bio_oil_PE_032,bio_oil_PE,458.76,320.81,500.2,526.91,175.0,308.53,22.43,59.39
53,bio_oil_PE_032,bio_oil_PE,459.22,316.31,507.69,530.84,181.62,308.21,22.49,59.24
54,bio_oil_PE_032,bio_oil_PE,456.62,330.44,507.4,536.88,183.03,305.61,22.52,59.54
55,bio_oil_PE_032,bio_oil_PE,460.62,323.42,508.4,533.3,181.89,301.5,22.68,59.78
56,bio_oil_PE_032,bio_oil_PE,465.22,327.28,505.56,535.74,181.24,307.49,22.41,58.54
57,bio_oil_PE_032,bio_oil_PE,468.42,320.8,513.62,538.75,181.76,309.22,22.8,57.69
58,bio_oil_PE_032,bio_oil_PE,465.0,324.23,509.96,540.87,179.58,304.59,22.22,58.55
59,bio_oil_PE_032,bio_oil_PE,466.62,325.74,512.76,537.42,180.42,313.43,22.7,59.38
0,bio_oil_PE_033,bio_oil_PE,1.91,2.55,3.66,0.0,0.0,2.56,22.19,59.08
1,bio_oil_PE_033,bio_oil_PE,20.78,27.02,28.19,34.88,11.82,21.0,22.69,59.52
2,bio_oil_PE_033,bio_oil_PE,45.39,45.76,67.21,69.35,25.39,39.93,22.57,58.58
3,bio_oil_PE_033,bio_oil_PE,66.33,76.75,80.34,101.17,32.31,59.9,22.73,58.94
4,bio_oil_PE_033,bio_oil_PE,84.14,89.41,104.45,129.71,45.42,73.65,21.84,58.14
5,bio_oil_PE_033,bio_oil_PE,97.23,111.72,136.82,154.58,54.96,87.3,22.91,58.81
6,bio_oil_PE_033,bio_oil_PE,116.97,127.2,151.38,185.77,64.08,102.38,22.54,58.21
7,bio_oil_PE_033,bio_oil_PE,139.07,141.19,183.01,207.89,72.23,119.14,22.43,59.47
8,bio_oil_PE_033,bio_oil_PE,149.19,164.69,200.07,229.97,84.24,131.38,22.77,58.82
9,bio_oil_PE_033,bio_oil_PE,165.93,175.11,208.96,247.49,87.8,142.5,22.5,59.39
10,bio_oil_PE_033,bio_oil_PE,170.93,196.52,235.88,274.13,99.56,148.17,22.64,59.37
11,bio_oil_PE_033,bio_oil_PE,189.31,206.91,248.95,291.0,105.85,161.36,22.57,58.72
12,bio_oil_PE_033,bio_oil_PE,197.06,208.53,259.77,305.75,107.1,171.95,22.26,58.83
13,bio_oil_PE_033,bio_oil_PE,211.17,227.05,280.08,326.91,112.32,183.76,22.24,58.47
14,bio_oil_PE_033,bio_oil_PE,217.97,240.13,293.94,337.84,119.94,190.86,22.86,59.67
15,bio_oil_PE_033,bio_oil_PE,227.89,250.96,302.24,355.7,126.99,197.63,22.52,59.08
16,bio_oil_PE_033,bio_oil_PE,235.7,256.39,313.5,364.18,127.32,205.63,22.55,59.61
17,bio_oil_PE_033,bio_oil_PE,245.34,269.97,328.38,376.33,135.57,215.21,22.55,59.45
18,bio_oil_PE_033,bio_oil_PE,250.92,276.82,328.71,389.67,139.65,222.57,22.33,58.96
19,bio_oil_PE_033,bio_oil_PE,254.43,281.28,343.16,403.6,144.06,226.25,22.37,58.93
20,bio_oil_PE_033,bio_oil_PE,271.75,285.39,347.25,411.15,147.05,233.88,22.56,58.24
21,bio_oil_PE_033,bio_oil_PE,269.58,290.98,360.16,421.47,147.89,233.08,22.34,58.19
22,bio_oil_PE_033,bio_oil_PE,275.79,312.03,366.24,427.71,152.05,238.17,22.28,58.69
23,bio_oil_PE_033,bio_oil_PE,283.93,309.38,373.16,439.51,159.46,248.51,22.3,58.06
24,bio_oil_PE_033,bio_oil_PE,281.04,316.46,378.0,447.48,155.7,251.83,22.64,58.61
25,bio_oil_PE_033,bio_oil_PE,293.41,316.99,384.37,454.75,161.53,256.14,22.28,58.81
26,bio_oil_PE_033,bio_oil_PE,297.38,330.62,397.71,457.68,160.05,263.77,22.62,58.77
27,bio_oil_PE_033,bio_oil_PE,299.78,324.5,400.74,469.64,168.89,265.54,22.44,59.45
28,bio_oil_PE_033,bio_oil_PE,307.6,335.27,405.35,471.95,163.65,271.08,22.49,59.61
29,bio_oil_PE_033,bio_oil_PE,314.23,339.09,411.07,474.13,166.15,272.44,22.39,58.33
30,bio_oil_PE_033,bio_oil_PE,305.16,339.38,411.3,485.14,167.2,275.71,22.26,58.41
31,bio_oil_PE_033,bio_oil_PE,313.69,343.62,417.88,483.48,172.95,269.28,22.06,59.91
32,bio_oil_PE_033,bio_oil_PE,319.34,346.66,413.97,490.19,174.84,275.5,22.81,59.31
33,bio_oil_PE_033,bio_oil_PE,316.17,344.89,426.3,498.35,177.26,284.34,22.59,59.05
34,bio_oil_PE_033,bio_oil_PE,323.8,356.19,429.14,499.9,179.31,281.81,22.4,59.06
35,bio_oil_PE_033,bio_oil_PE,322.95,354.86,427.73,506.53,178.36,285.75,22.6,58.55
36,bio_oil_PE_033,bio_oil_PE,330.12,356.9,432.16,507.67,179.65,293.39,22.62,58.76
37,bio_oil_PE_033,bio_oil_PE,333.94,354.98,434.59,508.62,180.09,288.46,22.59,59.21
38,bio_oil_PE_033,bio_oil_PE,332.1,361.85,442.51,508.5,173.52,291.37,22.43,59.86
39,bio_oil_PE_033,bio_oil_PE,335.18,365.81,439.62,518.22,181.0,290.93,22.43,59.13
40,bio_oil_PE_033,bio_oil_PE,333.01,368.93,444.72,517.34,181.79,288.45,22.11,59.47
41,bio_oil_PE_033,bio_oil_PE,334.3,364.04,446.83,519.2,183.8,289.79,22.63,59.04
42,bio_oil_PE_033,bio_oil_PE,338.38,368.05,448.24,519.33,191.66,296.23,22.84,58.87
43,bio_oil_PE_033,bio_oil_PE,335.13,369.4,449.23,525.54,191.19,293.65,22.38,59.36
44,bio_oil_PE_033,bio_oil_PE,334.84,372.2,451.54,529.23,187.38,303.33,22.32,58.68
45,bio_oil_PE_033,bio_oil_PE,342.66,374.35,453.8,525.63,193.55,299.8,22.18,59.31
46,bio_oil_PE_033,bio_oil_PE,338.67,377.72,450.33,534.65,183.97,296.53,22.53,58.69
47,bio_oil_PE_033,bio_oil_PE,341.4,371.53,454.72,535.96,193.86,302.88,22.64,58.16
48,bio_oil_PE_033,bio_oil_PE,343.98,375.26,452.52,531.06,190.78,299.61,22.2,58.68
49,bio_oil_PE_033,bio_oil_PE,345.88,376.23,454.67,533.58,191.95,295.87,22.45,58.94
50,bio_oil_PE_033,bio_oil_PE,343.62,376.35,462.42,540.66,190.1,301.25,22.52,59.2
51,bio_oil_PE_033,bio_oil_PE,346.38,381.42,459.51,529.54,189.65,305.65,22.51,59.17
52,bio_oil_PE_033,bio_oil_PE,346.68,380.39,462.11,546.03,193.19,306.4,22.54,58.33
53,bio_oil_PE_033,bio_oil_PE,351.89,384.49,463.65,541.19,192.69,304.21,22.65,58.58
54,bio_oil_PE_033,bio_oil_PE,343.16,378.9,463.87,541.47,190.98,301.61,22.56,58.48
55,bio_oil_PE_033,bio_oil_PE,351.01,378.95,461.77,540.43,193.49,304.67,22.58,59.57
56,bio_oil_PE_033,bio_oil_PE,355.45,384.54,461.77,548.03,196.63,306.39,22.76,59.17
57,bio_oil_PE_033,bio_oil_PE,345.69,382.56,464.29,544.04,189.6,304.16,22.77,58.13
58,bio_oil_PE_033,bio_oil_PE,349.01,386.88,464.83,547.14,191.48,308.82,22.29,58.07
59,bio_oil_PE_033,bio_oil_PE,350.46,380.19,466.94,543.28,189.58,312.35,22.55,58.23
0,bio_oil_PE_034,bio_oil_PE,1.16,0.0,0.0,0.0,6.12,0.0,22.64,59.13
1,bio_oil_PE_034,bio_oil_PE,19.3,20.56,22.38,39.39,9.39,20.8,22.7,59.14
2,bio_oil_PE_034,bio_oil_PE,52.24,40.77,49.63,66.54,26.06,40.54,22.33,59.01
3,bio_oil_PE_034,bio_oil_PE,75.53,61.86,71.0,97.95,33.71,47.34,22.66,59.2
4,bio_oil_PE_034,bio_oil_PE,97.89,76.58,93.28,132.23,46.3,68.66,22.76,58.37
5,bio_oil_PE_034,bio_oil_PE,121.58,90.43,118.37,153.08,59.36,82.93,22.47,58.93
6,bio_oil_PE_034,bio_oil_PE,139.75,104.92,131.97,186.92,65.43,98.41,22.37,59.28
7,bio_oil_PE_034,bio_oil_PE,157.11,125.99,151.36,214.55,73.28,118.36,22.58,58.75
8,bio_oil_PE_034,bio_oil_PE,179.84,137.69,161.94,232.14,82.85,127.06,22.48,59.05
9,bio_oil_PE_034,bio_oil_PE,188.96,155.15,179.77,254.44,90.19,133.87,22.61,59.36
10,bio_oil_PE_034,bio_oil_PE,208.67,163.23,194.12,276.26,98.09,143.82,22.56,58.8
11,bio_oil_PE_034,bio_oil_PE,216.56,176.49,209.1,299.78,109.03,153.35,22.42,58.31
12,bio_oil_PE_034,bio_oil_PE,227.47,188.87,219.75,307.13,106.76,160.52,22.34,59.0
13,bio_oil_PE_034,bio_oil_PE,241.32,196.92,229.38,331.35,118.12,174.99,22.4,59.51
14,bio_oil_PE_034,bio_oil_PE,249.87,200.24,240.14,346.53,123.36,178.89,22.46,59.09
15,bio_oil_PE_034,bio_oil_PE,261.23,212.94,252.8,355.82,125.46,191.99,22.41,57.53
16,bio_oil_PE_034,bio_oil_PE,275.46,221.58,265.51,371.99,134.52,194.97,22.4,59.34
17,bio_oil_PE_034,bio_oil_PE,283.21,223.59,270.57,383.13,132.68,205.32,22.5,58.32
18,bio_oil_PE_034,bio_oil_PE,291.47,234.57,282.76,397.78,146.13,210.43,22.37,58.55
19,bio_oil_PE_034,bio_oil_PE,298.39,241.21,287.63,409.1,146.1,209.05,22.26,58.51
20,bio_oil_PE_034,bio_oil_PE,305.16,239.1,299.69,409.74,148.86,222.54,22.62,58.27
21,bio_oil_PE_034,bio_oil_PE,318.83,256.41,301.25,425.98,151.32,226.41,22.55,58.76
22,bio_oil_PE_034,bio_oil_PE,323.8,259.57,317.8,432.18,161.31,227.86,22.61,57.7
23,bio_oil_PE_034,bio_oil_PE,326.55,264.99,314.84,437.28,159.12,239.3,22.71,59.48
24,bio_oil_PE_034,bio_oil_PE,340.96,263.02,318.51,451.26,161.0,239.42,22.76,59.06
25,bio_oil_PE_034,bio_oil_PE,332.74,274.66,324.87,451.99,164.01,237.74,22.44,58.75
26,bio_oil_PE_034,bio_oil_PE,339.88,277.48,326.54,469.38,168.86,245.81,22.75,59.13
27,bio_oil_PE_034,bio_oil_PE,350.26,280.36,333.42,473.07,175.25,239.75,22.87,58.5
28,bio_oil_PE_034,bio_oil_PE,354.26,278.98,343.1,473.73,176.23,252.47,22.47,58.37
29,bio_oil_PE_034,bio_oil_PE,361.51,287.05,344.78,477.32,172.23,256.94,22.18,59.18
30,bio_oil_PE_034,bio_oil_PE,359.77,288.29,347.9,489.3,173.44,262.35,22.6,57.99
31,bio_oil_PE_034,bio_oil_PE,364.5,294.68,349.52,483.76,178.78,263.87,22.48,59.03
32,bio_oil_PE_034,bio_oil_PE,371.88,291.55,355.34,499.36,175.39,266.13,22.86,59.17
33,bio_oil_PE_034,bio_oil_PE,373.68,295.67,354.33,499.61,183.01,264.77,22.38,59.35
34,bio_oil_PE_034,bio_oil_PE,380.02,301.01,354.32,506.82,183.86,270.96,22.44,59.44
35,bio_oil_PE_034,bio_oil_PE,379.99,302.62,364.19,513.27,181.38,273.35,22.48,58.88
36,bio_oil_PE_034,bio_oil_PE,380.1,309.34,367.95,515.44,186.74,272.03,23.04,58.66
37,bio_oil_PE_034,bio_oil_PE,381.53,308.49,363.86,520.47,182.71,271.95,22.42,58.5
38,bio_oil_PE_034,bio_oil_PE,388.28,305.48,365.88,518.38,190.78,280.09,22.6,58.34
39,bio_oil_PE_034,bio_oil_PE,385.44,315.86,370.91,518.97,195.88,275.56,22.49,58.66
40,bio_oil_PE_034,bio_oil_PE,386.44,316.65,373.33,526.96,186.44,277.8,22.38,58.59
41,bio_oil_PE_034,bio_oil_PE,392.58,313.25,376.61,530.71,189.89,281.41,22.41,58.61
42,bio_oil_PE_034,bio_oil_PE,389.75,315.93,373.99,535.06,196.93,282.72,22.55,59.01
43,bio_oil_PE_034,bio_oil_PE,401.7,322.88,377.17,532.54,193.83,278.94,22.14,58.33
44,bio_oil_PE_034,bio_oil_PE,395.21,315.39,383.62,530.8,189.59,278.07,22.37,58.8
45,bio_oil_PE_034,bio_oil_PE,397.31,319.27,378.76,533.99,195.56,281.9,22.66,58.26
46,bio_oil_PE_034,bio_oil_PE,396.65,326.58,388.45,534.88,198.58,290.4,22.71,58.97
47,bio_oil_PE_034,bio_oil_PE,394.36,321.72,384.35,541.38,197.0,284.03,22.4,57.8
48,bio_oil_PE_034,bio_oil_PE,403.99,319.72,383.5,543.01,194.47,284.09,22.55,58.11
49,bio_oil_PE_034,bio_oil_PE,404.72,325.28,383.65,542.26,193.72,286.95,22.46,58.84
50,bio_oil_PE_034,bio_oil_PE,407.8,318.87,383.56,547.32,203.35,286.24,22.7,58.42
51,bio_oil_PE_034,bio_oil_PE,403.25,324.93,385.13,545.17,193.57,291.54,22.32,58.67
52,bio_oil_PE_034,bio_oil_PE,402.97,323.43,388.5,547.84,205.65,289.43,22.48,59.67
53,bio_oil_PE_034,bio_oil_PE,406.83,326.0,388.47,549.37,201.43,294.8,22.71,59.23
54,bio_oil_PE_034,bio_oil_PE,407.58,333.04,388.2,551.95,202.42,294.46,22.35,60.41
55,bio_oil_PE_034,bio_oil_PE,412.69,330.7,387.31,553.79,192.32,291.16,22.52,58.78
56,bio_oil_PE_034,bio_oil_PE,413.12,328.39,388.11,554.04,200.79,287.09,22.77,59.05
57,bio_oil_PE_034,bio_oil_PE,411.97,329.82,390.6,553.92,199.61,293.69,22.62,59.07
58,bio_oil_PE_034,bio_oil_PE,411.02,327.96,390.47,555.79,204.55,291.69,22.56,58.3
59,bio_oil_PE_034,bio_oil_PE,415.6,332.97,390.98,553.17,204.11,294.18,22.63,58.51
0,bio_oil_PE_035,bio_oil_PE,0.0,1.5,0.91,2.28,0.0,0.0,22.39,59.46
1,bio_oil_PE_035,bio_oil_PE,27.55,20.75,31.74,31.82,13.46,20.73,22.6,59.76
2,bio_oil_PE_035,bio_oil_PE,54.16,42.27,58.39,62.71,23.29,39.33,22.64,59.29
3,bio_oil_PE_035,bio_oil_PE,80.41,65.95,88.15,95.96,34.71,53.11,22.64,59.04
4,bio_oil_PE_035,bio_oil_PE,103.12,80.27,116.17,125.88,42.55,77.87,22.21,58.66
5,bio_oil_PE_035,bio_oil_PE,122.89,93.07,134.08,155.88,54.88,86.71,22.64,58.92
6,bio_oil_PE_035,bio_oil_PE,143.98,107.88,162.08,173.66,58.67,105.92,22.34,59.7
7,bio_oil_PE_035,bio_oil_PE,161.71,120.77,184.85,197.24,64.91,117.33,22.24,58.01
8,bio_oil_PE_035,bio_oil_PE,183.65,143.34,201.97,223.75,79.62,131.21,22.47,58.7
9,bio_oil_PE_035,bio_oil_PE,199.28,153.52,217.97,239.29,83.71,140.18,22.36,58.33
10,bio_oil_PE_035,bio_oil_PE,212.88,162.64,237.73,261.06,86.78,152.94,22.14,58.97
11,bio_oil_PE_035,bio_oil_PE,221.58,171.93,255.35,272.47,92.82,165.39,22.18,58.94
12,bio_oil_PE_035,bio_oil_PE,246.38,185.43,270.73,291.1,100.73,171.62,22.1,59.51
13,bio_oil_PE_035,bio_oil_PE,255.31,189.49,287.96,310.71,109.59,187.89,22.52,59.77
14,bio_oil_PE_035,bio_oil_PE,266.68,205.2,296.55,317.45,107.86,189.41,22.45,58.41
15,bio_oil_PE_035,bio_oil_PE,276.91,213.72,314.54,334.53,119.25,202.8,22.65,58.62
16,bio_oil_PE_035,bio_oil_PE,288.47,220.89,324.24,349.36,123.96,208.06,22.29,58.34
17,bio_oil_PE_035,bio_oil_PE,299.75,227.33,335.83,364.33,121.1,209.43,22.47,58.49
18,bio_oil_PE_035,bio_oil_PE,305.63,230.93,342.13,369.22,131.57,221.14,22.58,60.3
19,bio_oil_PE_035,bio_oil_PE,318.4,244.0,352.75,381.54,137.98,223.74,22.51,58.91
20,bio_oil_PE_035,bio_oil_PE,325.18,250.08,365.12,391.23,138.1,231.18,22.79,58.11
21,bio_oil_PE_035,bio_oil_PE,331.07,251.18,368.68,398.64,142.35,228.14,22.47,58.09
22,bio_oil_PE_035,bio_oil_PE,335.94,257.81,376.88,411.71,147.45,246.34,22.5,59.58
23,bio_oil_PE_035,bio_oil_PE,348.95,262.02,389.11,411.06,147.37,249.93,22.52,58.9
24,bio_oil_PE_035,bio_oil_PE,350.09,272.54,387.47,423.82,151.61,250.42,22.74,59.34
25,bio_oil_PE_035,bio_oil_PE,354.98,274.25,394.69,425.88,149.68,253.78,22.34,59.09
26,bio_oil_PE_035,bio_oil_PE,361.92,271.02,403.02,441.24,155.25,255.26,22.62,59.88
27,bio_oil_PE_035,bio_oil_PE,365.48,282.65,411.99,443.05,152.52,265.86,22.72,58.86
28,bio_oil_PE_035,bio_oil_PE,375.08,285.67,419.09,444.79,156.68,268.96,23.03,58.81
29,bio_oil_PE_035,bio_oil_PE,374.6,289.41,421.41,457.07,153.28,266.64,22.66,57.82
30,bio_oil_PE_035,bio_oil_PE,375.07,285.17,426.91,457.65,157.91,270.44,22.25,59.23
31,bio_oil_PE_035,bio_oil_PE,391.0,292.32,423.42,463.73,164.61,274.17,22.67,58.7
32,bio_oil_PE_035,bio_oil_PE,386.5,288.81,435.11,465.51,165.27,272.94,22.48,59.48
33,bio_oil_PE_035,bio_oil_PE,389.39,296.51,437.03,471.58,163.27,283.54,22.13,59.33
34,bio_oil_PE_035,bio_oil_PE,393.43,298.66,441.57,477.41,171.39,276.77,22.4,59.51
35,bio_oil_PE_035,bio_oil_PE,396.16,305.02,447.46,482.56,166.85,281.21,22.74,59.08
36,bio_oil_PE_035,bio_oil_PE,398.91,306.63,443.04,483.49,169.61,283.94,22.42,58.85
37,bio_oil_PE_035,bio_oil_PE,401.75,311.83,443.16,489.41,170.68,285.86,22.42,59.25
38,bio_oil_PE_035,bio_oil_PE,407.35,303.6,458.74,490.66,172.29,283.58,22.39,59.68
39,bio_oil_PE_035,bio_oil_PE,406.96,312.25,453.59,498.87,172.46,292.75,22.47,59.17
40,bio_oil_PE_035,bio_oil_PE,409.91,315.39,459.54,494.09,177.29,287.89,22.26,58.85
41,bio_oil_PE_035,bio_oil_PE,412.0,311.05,459.3,493.74,173.84,295.17,22.33,58.39
42,bio_oil_PE_035,bio_oil_PE,413.8,313.17,468.86,500.7,178.51,289.62,22.59,58.5
43,bio_oil_PE_035,bio_oil_PE,413.85,314.59,466.64,503.18,176.52,298.88,22.5,59.52
44,bio_oil_PE_035,bio_oil_PE,421.4,318.5,466.1,507.03,181.16,296.33,22.37,59.43
45,bio_oil_PE_035,bio_oil_PE,419.22,321.8,469.1,506.62,178.29,299.12,22.21,59.66
46,bio_oil_PE_035,bio_oil_PE,420.27,317.77,469.14,511.66,178.96,295.82,22.25,60.23
47,bio_oil_PE_035,bio_oil_PE,415.02,322.33,468.3,512.43,175.01,303.78,22.47,58.89
48,bio_oil_PE_035,bio_oil_PE,420.53,320.49,470.34,512.96,174.01,297.59,22.8,58.95
49,bio_oil_PE_035,bio_oil_PE,420.91,319.32,469.22,515.15,177.2,303.07,22.3,58.94
50,bio_oil_PE_035,bio_oil_PE,423.5,321.71,474.17,507.17,179.86,302.76,22.33,59.11
51,bio_oil_PE_035,bio_oil_PE,425.18,325.33,471.04,515.02,175.39,300.26,22.5,59.1
52,bio_oil_PE_035,bio_oil_PE,422.04,324.62,478.52,512.94,174.5,304.41,22.31,58.68
53,bio_oil_PE_035,bio_oil_PE,426.94,326.38,480.19,516.23,181.54,298.37,22.63,58.65
54,bio_oil_PE_035,bio_oil_PE,437.07,326.14,479.32,519.87,181.42,305.35,22.95,58.62
55,bio_oil_PE_035,bio_oil_PE,421.42,323.46,481.9,517.46,189.01,306.77,22.37,58.61
56,bio_oil_PE_035,bio_oil_PE,427.54,321.73,480.56,521.86,179.42,300.45,22.32,59.5
57,bio_oil_PE_035,bio_oil_PE,431.96,329.09,485.41,515.53,181.99,307.26,22.66,59.4
58,bio_oil_PE_035,bio_oil_PE,432.36,332.89,483.47,517.9,181.52,300.95,22.7,59.6
59,bio_oil_PE_035,bio_oil_PE,427.12,328.24,476.59,521.72,180.66,302.95,22.5,59.94
0,bio_oil_PE_036,bio_oil_PE,0.07,2.29,3.06,0.0,3.01,0.45,22.44,59.95
1,bio_oil_PE_036,bio_oil_PE,27.73,18.16,28.82,42.98,10.53,21.98,22.33,58.96
2,bio_oil_PE_036,bio_oil_PE,62.39,38.94,53.62,83.07,21.9,35.3,22.65,59.34
3,bio_oil_PE_036,bio_oil_PE,73.85,59.36,89.23,120.76,34.19,58.0,22.37,59.52
4,bio_oil_PE_036,bio_oil_PE,101.44,77.29,113.08,150.95,50.66,69.47,22.4,59.89
5,bio_oil_PE_036,bio_oil_PE,127.46,93.01,137.15,181.2,55.22,87.15,22.2,58.68
6,bio_oil_PE_036,bio_oil_PE,144.31,109.45,156.32,207.97,63.26,99.43,22.28,60.14
7,bio_oil_PE_036,bio_oil_PE,165.39,123.46,180.39,239.89,74.45,114.45,22.69,59.09
8,bio_oil_PE_036,bio_oil_PE,185.15,136.17,196.67,261.18,85.17,127.62,22.33,59.43
9,bio_oil_PE_036,bio_oil_PE,205.54,151.42,210.36,287.28,92.43,134.81,22.57,59.55
10,bio_oil_PE_036,bio_oil_PE,212.38,162.28,238.63,304.54,101.16,145.24,22.64,58.37
11,bio_oil_PE_036,bio_oil_PE,227.44,175.63,249.2,325.22,108.48,153.26,22.68,59.14
12,bio_oil_PE_036,bio_oil_PE,243.85,181.72,261.92,345.15,119.18,169.95,22.42,58.84
13,bio_oil_PE_036,bio_oil_PE,255.57,192.63,278.62,370.26,118.53,170.17,22.3,59.28
14,bio_oil_PE_036,bio_oil_PE,270.92,205.12,290.24,388.71,122.14,175.95,22.77,58.6
15,bio_oil_PE_036,bio_oil_PE,282.79,211.0,303.22,398.49,129.34,187.99,22.62,59.39
16,bio_oil_PE_036,bio_oil_PE,292.23,216.71,315.29,410.47,143.01,199.62,22.47,59.41
17,bio_oil_PE_036,bio_oil_PE,304.78,226.6,318.52,430.19,146.17,203.3,22.69,59.42
18,bio_oil_PE_036,bio_oil_PE,313.05,233.32,335.8,443.34,151.81,214.15,22.64,59.53
19,bio_oil_PE_036,bio_oil_PE,322.97,233.04,343.06,452.53,151.19,215.45,22.62,58.79
20,bio_oil_PE_036,bio_oil_PE,334.06,250.28,347.76,466.85,152.62,223.37,22.62,58.36
21,bio_oil_PE_036,bio_oil_PE,333.64,248.45,358.57,475.07,159.95,228.42,22.33,58.84
22,bio_oil_PE_036,bio_oil_PE,336.55,262.36,367.89,489.68,163.27,232.45,22.02,58.72
23,bio_oil_PE_036,bio_oil_PE,351.37,261.43,378.07,496.11,169.52,233.88,22.6,58.49
24,bio_oil_PE_036,bio_oil_PE,359.27,263.63,376.33,500.46,165.49,245.94,22.65,59.22
25,bio_oil_PE_036,bio_oil_PE,362.15,266.85,385.03,511.5,167.7,243.23,22.31,59.0
26,bio_oil_PE_036,bio_oil_PE,365.53,277.68,397.02,522.66,173.64,244.23,22.96,58.86
27,bio_oil_PE_036,bio_oil_PE,375.26,280.58,395.98,526.19,175.76,247.69,22.48,57.8
28,bio_oil_PE_036,bio_oil_PE,377.67,285.76,404.19,530.43,175.13,257.39,22.53,59.23
29,bio_oil_PE_036,bio_oil_PE,381.57,282.66,409.34,541.33,181.96,257.15,22.51,58.93
30,bio_oil_PE_036,bio_oil_PE,393.08,285.81,412.27,544.15,184.74,265.52,22.46,59.59
31,bio_oil_PE_036,bio_oil_PE,391.14,293.08,414.62,553.03,188.27,268.46,22.66,59.48
32,bio_oil_PE_036,bio_oil_PE,401.11,296.05,419.52,561.35,184.14,267.96,22.52,58.65
33,bio_oil_PE_036,bio_oil_PE,398.14,299.14,427.37,563.99,185.36,263.82,22.49,59.28
34,bio_oil_PE_036,bio_oil_PE,393.93,298.42,428.29,564.32,189.73,273.79,22.86,58.99
35,bio_oil_PE_036,bio_oil_PE,407.27,298.39,430.66,573.34,186.88,272.49,22.67,59.0
36,bio_oil_PE_036,bio_oil_PE,403.43,301.16,433.94,577.02,189.18,267.52,22.66,59.32
37,bio_oil_PE_036,bio_oil_PE,405.61,301.48,441.61,578.23,193.64,274.56,22.63,58.54
38,bio_oil_PE_036,bio_oil_PE,412.52,307.77,433.98,582.79,190.37,281.57,22.55,58.88
39,bio_oil_PE_036,bio_oil_PE,418.09,302.7,448.4,591.28,192.43,282.51,22.6,57.76
40,bio_oil_PE_036,bio_oil_PE,415.34,306.21,440.84,587.83,193.84,284.94,22.35,58.8
41,bio_oil_PE_036,bio_oil_PE,421.78,310.95,445.52,594.09,197.13,282.95,22.68,58.38
42,bio_oil_PE_036,bio_oil_PE,417.81,318.89,439.96,592.16,192.86,284.13,22.62,59.55
43,bio_oil_PE_036,bio_oil_PE,420.07,311.43,446.58,596.8,203.62,283.34,22.49,59.07
44,bio_oil_PE_036,bio_oil_PE,421.67,319.69,456.32,601.43,200.88,284.15,22.27,58.66
45,bio_oil_PE_036,bio_oil_PE,425.32,315.59,456.04,601.47,194.7,290.97,22.4,59.39
46,bio_oil_PE_036,bio_oil_PE,423.37,314.99,453.08,598.88,195.17,289.36,22.31,59.17
47,bio_oil_PE_036,bio_oil_PE,427.56,321.28,454.25,608.26,197.3,280.9,22.54,58.56
48,bio_oil_PE_036,bio_oil_PE,433.01,320.48,458.39,607.46,199.11,295.03,22.39,59.23
49,bio_oil_PE_036,bio_oil_PE,427.22,320.45,456.19,609.21,201.35,292.41,22.59,59.01
50,bio_oil_PE_036,bio_oil_PE,436.9,321.21,461.2,609.82,202.28,290.65,22.43,59.38
51,bio_oil_PE_036,bio_oil_PE,431.66,325.2,456.5,616.1,204.84,292.05,22.48,59.32
52,bio_oil_PE_036,bio_oil_PE,429.69,322.87,463.67,606.76,203.65,288.8,22.72,59.67
53,bio_oil_PE_036,bio_oil_PE,438.2,322.45,463.16,608.24,205.06,288.94,22.21,58.85
54,bio_oil_PE_036,bio_oil_PE,431.19,321.16,465.21,618.0,205.04,294.6,22.73,59.06
55,bio_oil_PE_036,bio_oil_PE,433.72,322.33,467.57,613.17,204.83,293.28,22.33,58.57
56,bio_oil_PE_036,bio_oil_PE,438.93,322.61,465.86,616.11,207.31,299.68,22.68,58.81
57,bio_oil_PE_036,bio_oil_PE,437.75,322.97,468.07,613.22,205.16,295.37,22.59,58.99
58,bio_oil_PE_036,bio_oil_PE,439.87,323.89,470.4,620.82,208.02,299.44,22.31,59.26
59,bio_oil_PE_036,bio_oil_PE,434.47,330.11,466.21,619.12,205.69,298.59,22.57,59.38
0,bio_oil_PE_037,bio_oil_PE,0.29,0.0,1.02,0.0,0.0,3.27,22.24,59.47
1,bio_oil_PE_037,bio_oil_PE,24.19,20.96,19.73,39.66,10.25,18.2,22.48,58.18
2,bio_oil_PE_037,bio_oil_PE,54.55,41.58,58.33,72.85,22.0,33.29,22.18,59.44
3,bio_oil_PE_037,bio_oil_PE,79.39,61.14,75.07,111.61,34.51,55.71,22.52,58.67
4,bio_oil_PE_037,bio_oil_PE,99.56,86.73,94.91,141.91,43.98,68.29,22.68,59.39
5,bio_oil_PE_037,bio_oil_PE,120.92,103.51,122.34,168.87,52.29,80.57,22.81,58.96
